88,413:7;744:3
89,20:2;141:8;353:8;569:7;818:1
90,579:2;717:5
91,407:5
92,200:4
93,238:2;465:3
94,176:4;367:6;733:7
95,479:2
96,11:2;169:2;210:3;870:1
97,116:4;225:6;433:3;769:8
98,354:2;386:4;560:4;588:8
99,684:5
100,51:3;271:6;607:1
101,406:5;885:1
102,442:5
103,55:4;243:5;463:2
104,111:8;146:8;482:3;548:3
105,15:3
106,95:3;504:2;550:4;604:5;841:7;900:3
107,349:8;504:4;560:7;753:4;850:4
108,869:3
109,30:4;327:8;347:1;419:8;698:7
110,122:1;465:7;490:8;698:4
111,151:1;531:6;799:1;827:7
112,87:3;148:4;176:6;675:6;861:3
113,403:6
114,796:6
115,108:3;272:2;415:3;459:2;704:3
116,408:1;468:5;582:4
117,296:1;555:3;624:3;639:1
118,35:4;620:7;818:5
119,134:6;299:2;306:2;621:5;664:6
120,469:1;520:8;559:2;642:6
121,241:7;558:8
122,201:3;490:1;553:8;788:5
123,66:8;80:8;629:8;799:7
124,154:8;447:3;589:3;639:6;878:4
125,40:6;659:1;768:7;810:3
126,54:5;244:1;378:6;641:7;713:7;812:6
127,32:3;40:5;128:3;468:6;583:6;690:5
128,187:8;403:7;537:4
129,362:5;847:3
130,137:5;253:7;546:4;650:4;700:2;758:6
131,82:6;169:3;267:6;701:8
132,352:3;399:3
133,227:4;604:6;712:6;890:2
134,517:2;882:7
135,27:8;375:5;662:7
136,17:8;329:5;333:5;625:4;775:1
137,314:2;644:2
138,493:8
139,49:6;204:4
140,39:6;89:4;813:7
141,91:8;301:2;334:6
142,110:3;208:6;222:4
143,488:2;538:4;746:7;867:8
144,17:5;47:3;636:2
145,90:1;789:6;812:3
146,125:8;393:1;542:3;631:8
147,279:6
148,241:6;865:7
149,141:7;339:7
150,333:7
151,287:3;306:3;453:8;552:6
152,287:6;346:7;555:6;686:6;759:5
153,132:5;515:2
154,832:7
155,27:1;140:1;872:1
156,315:6;821:4
157,75:3;238:2;243:6;663:6;900:2
158,6:6;332:8
159,535:4
160,187:2;436:5;569:5;649:5;699:7;756:7
161,148:4;503:7;512:8;635:8;734:5
162,7:3;133:6;154:5;376:4;424:2;765:4
163,557:2;725:3
164,65:3;857:4
165,8:5;147:2;661:1;862:7;900:1
166,533:4
167,164:8;209:6;269:1;502:3
168,90:8;414:3;532:3;724:6
169,267:6;329:5;476:8;765:3
170,34:6;159:3;585:2;884:8
171,247:2;568:7;674:1;748:3
172,65:8;124:4;180:4;451:8;481:4;661:3
173,334:3
174,159:4;591:7
175,104:7;751:6
176,78:3;242:4;311:3;600:6;656:6;875:4
177,209:5;328:5;554:7;570:2;877:8
178,225:3;475:7;505:5;661:4;755:1;762:6
179,260:8;592:2;887:3
180,619:8;845:1;869:3;882:3
181,57:4;72:8;166:8;340:2
182,503:6;725:3
183,134:1;153:2;249:3;532:6;572:7
184,56:3;193:1;562:1;744:5;810:8;884:8
185,449:6;516:4;519:6;583:6;885:3
186,548:7;653:1
187,207:1
188,242:2;310:6;398:2
189,69:3;356:4;856:2;893:1
190,592:3;659:6
191,25:4;95:1;204:4;284:1;311:7;490:8
192,216:8
193,624:2
194,50:3;408:3
195,213:3
196,888:8
197,143:1;478:2;677:2;771:2
198,392:7
199,133:3
200,124:1
201,140:8;352:4;678:4;741:4
202,301:4
203,214:1;346:3;390:8;550:5
204,107:3;154:2;289:2;783:5;804:1
205,144:6;405:1;538:6;641:3;700:3
206,18:4;132:6;294:6;385:7;861:2
207,2:6;220:3;671:8;733:1;754:2;825:4
208,122:7;146:6;196:6;283:6
209,134:1;218:5;315:2;781:3
210,145:8
211,433:2
212,166:4;491:8;629:5
213,171:1
214,88:7;442:1;737:7;739:4
215,130:5;881:2
216,268:3;328:1;885:4
217,34:2;61:1;256:6;293:7;728:8;888:8
218,316:2;434:6;806:8
219,292:7;357:3;381:4;694:5;798:8
220,141:5
221,3:1;46:2;114:2;445:1
222,28:7;826:4
223,461:7
224,93:3;501:7;782:1
225,14:6;100:8;530:2;745:3;832:1
226,63:4;87:1;111:7;351:8;475:2;722:4
227,474:4
228,49:5;82:6;833:5
229,205:3;308:2;411:4;821:1
230,579:7
231,358:6;545:8
232,260:8;440:1;611:4;721:2
233,6:4;204:7;342:3;688:8;823:5
234,153:2;404:6;448:2;843:4
235,717:8;875:1
236,59:5
237,103:6;319:1;425:2;436:2
238,458:8
239,21:5;39:4;128:2;259:5;479:1;767:6
240,684:2;725:6
241,44:1;262:5
242,405:8;509:4;613:2;803:4;842:8;851:8
243,124:5;392:2;425:7;570:7;618:2;834:3
244,294:1;497:8
245,239:3;255:6;273:7;585:3
246,706:5;755:2
247,16:5;69:3;457:7;729:3;827:1
248,53:8;479:3
249,92:7
250,862:3
251,29:5;646:2;676:2;677:4;682:6;823:8
252,86:8;115:1
253,297:1;516:2;551:7;602:5;641:5;857:3
254,124:8;777:6
255,239:6;451:8;526:1;585:3;756:1
256,266:1
257,328:2;485:3;486:4;683:7
258,88:2;94:3;307:8;413:5;610:3
259,155:8;434:7;517:8;574:1;687:5
260,603:6
261,121:5;731:2
262,46:8;116:4;364:3;434:8;438:5
263,230:7;342:6;567:2;572:8;708:7;828:3
264,47:7;620:5;656:7
265,255:7;272:1;560:5;738:8
266,12:3;67:6;156:2;320:7;455:3
267,365:4;594:7
268,129:1;556:4;560:5
269,234:1;410:7;514:3;546:5;714:7
270,155:2;456:7;540:1;771:2
271,308:2
272,116:4;850:6
273,168:4;615:7;656:2;774:4;835:4;841:8
274,1:5;45:6;192:2;255:7;350:6;418:1
275,286:5;369:8
276,128:2;269:7
277,33:4;666:5;894:5
278,807:7
279,65:8;482:2;774:3;866:5
280,552:1;560:1;587:7;646:8;772:3
281,279:2
282,278:2;424:4;530:6;869:3
283,272:7;386:4;560:7;642:8
284,391:5;519:2;581:6
285,268:1;322:2;603:2
286,139:1;185:8;614:6;696:4;740:7
287,46:7;73:1;81:4;117:7;360:4;486:7
288,255:3;421:2;727:5
289,58:7;382:8;614:1
290,26:5
291,306:5;544:3
292,301:7
293,281:7;699:7;805:8;886:7
294,335:7
295,15:5;166:6;840:7
296,454:6;502:1;775:8
297,227:4;327:1;787:7
298,249:6;878:5
299,134:3;391:7;803:6;897:5
300,112:7
301,55:1;235:7;343:3;356:3;619:2;623:3
302,186:8;302:7
303,319:7;486:3;673:6;711:2
304,29:5;81:2;107:2;182:6
305,258:7;530:1;547:1;817:1;835:2
306,406:8;493:3;529:4;603:2
307,592:6;610:8
308,822:5
309,139:5;419:3;736:7;812:2
310,114:3;748:1
311,258:4;542:8
312,234:7;355:1;441:8
313,173:5;359:3;378:5;651:3;839:2
314,239:5;333:6;516:5;571:1;712:1;770:7
315,313:5;377:8;669:6
316,79:3;115:4;150:3;202:8;866:5;891:8
317,87:7;449:4;462:4;636:5;752:3;836:8
318,32:7;197:3
319,487:6
320,13:2;63:7;556:4;671:1;821:5;868:6
321,34:4;200:6;396:3;624:5;651:4;812:6
322,13:1;313:2
323,71:8;406:5;452:2;733:7;894:6
324,261:5;286:6
325,55:4;269:6;438:2
326,223:2;462:1;618:6;635:4
327,127:5;151:7;468:7;515:3;550:1;611:5
328,493:3;593:8;720:2
329,461:3;698:5;860:7
330,38:2;830:7
331,136:4;180:8;209:3;259:4;275:4;852:2
332,116:8;662:1
333,161:3;216:1;581:4;837:3
334,46:2;125:1
335,180:1;236:1
336,709:7
337,47:1;118:8;389:7;445:2
338,561:2
339,194:2;382:5;393:1
340,241:2;250:1;297:8;327:5;567:7;666:3
341,317:7;323:6
342,4:1;36:8;101:7;204:3;751:1;810:6
343,338:7;603:8;761:2
344,21:7;48:7;706:7
345,14:7;76:6;95:5;276:2
346,2:8;93:6;231:2;289:7;721:5;861:8
347,536:1
348,576:4;779:7;792:7
349,145:7;208:3;302:7;387:8;568:1
350,240:2;444:8;553:8;569:2;572:6
351,380:7
352,372:2;465:8
353,24:3;243:1;609:2;710:3
354,368:3;466:7;719:1;783:5
355,567:1
356,75:6;143:6;378:6;473:2;803:8
357,93:3;298:8;468:5;724:7
358,77:3;99:5;190:2;555:7;803:3
359,145:8;167:6;182:2;273:8
360,831:5
361,108:6;136:5;273:6;376:8;749:1;844:6
362,3:3;130:3;518:6;799:8
363,728:1
364,51:6;65:7;225:5;409:1;648:8;722:3
365,140:5;848:8
366,167:6;516:5
367,60:2
368,530:3;533:3;668:5;837:8
369,93:7;140:2
370,383:1;556:8;791:2;814:1
371,576:1;657:2;715:2
372,2:8;183:2;381:2;626:6;865:3
373,45:6;83:4;762:8;766:1
374,34:2;45:7;140:6;205:1;474:1
375,263:2;670:5;718:6;850:5
376,662:3;831:8
377,219:7;569:6;587:3;608:5
378,119:7;484:2;785:3
379,208:2;319:4;825:2;831:1
380,47:6;158:7;341:4
381,71:6;188:8;219:5;304:4;480:6;803:3
382,62:5;416:7;543:1;883:7
383,199:5;225:5;562:4;603:5
384,326:4;820:7
385,49:6;142:6;306:1;416:8;554:8;871:5
386,52:6;344:2;369:6;403:7;460:3;635:4
387,10:1;188:6;609:6;747:2;845:1
388,317:1;645:2;717:4;749:2
389,103:8
390,20:3;98:6;398:5;616:8;704:7
391,704:3
392,25:7;650:6
393,323:5;838:2
394,1:8;85:6;139:6;182:1;187:1;683:3
395,52:2;717:6;778:2;832:6
396,737:3;884:6
397,266:6;451:1;603:8;633:5;649:1;703:8
398,784:8
399,133:1;196:6;475:6;564:1;610:4;865:2
400,10:7
